,SERVICE_PROVIDER_ID,COUNTRY_CODE,YEAR_NO,MONTH_NO,DAY_NO,HOUR_NO,NumberOfHits,DATA_TYPE
9780,9,422.0,2023.0,10.0,11.0,21.0,2626,GEO DATA
9781,9,422.0,2023.0,10.0,11.0,22.0,2933,GEO DATA
9782,9,422.0,2023.0,10.0,11.0,23.0,1734,GEO DATA
9783,9,422.0,2023.0,10.0,12.0,0.0,61,GEO DATA
9784,9,422.0,2023.0,10.0,12.0,1.0,98,GEO DATA
9785,9,422.0,2023.0,10.0,12.0,2.0,393,GEO DATA
9786,9,422.0,2023.0,10.0,12.0,3.0,16184,GEO DATA
9787,9,422.0,2023.0,10.0,12.0,4.0,15429,GEO DATA
9788,9,422.0,2023.0,10.0,12.0,5.0,15650,GEO DATA
9789,9,422.0,2023.0,10.0,12.0,6.0,15968,GEO DATA
9790,9,422.0,2023.0,10.0,12.0,7.0,18363,GEO DATA
9791,9,422.0,2023.0,10.0,12.0,8.0,20658,GEO DATA
9792,9,422.0,2023.0,10.0,12.0,9.0,22374,GEO DATA
9793,9,422.0,2023.0,10.0,12.0,10.0,24118,GEO DATA
9794,9,422.0,2023.0,10.0,12.0,11.0,25314,GEO DATA
9795,9,422.0,2023.0,10.0,12.0,12.0,26654,GEO DATA
9796,9,422.0,2023.0,10.0,12.0,13.0,27419,GEO DATA
9797,9,422.0,2023.0,10.0,12.0,14.0,27285,GEO DATA
9798,9,422.0,2023.0,10.0,12.0,15.0,27037,GEO DATA
9799,9,422.0,2023.0,10.0,12.0,16.0,27553,GEO DATA
9800,9,422.0,2023.0,10.0,12.0,17.0,29043,GEO DATA
9801,9,422.0,2023.0,10.0,12.0,18.0,30169,GEO DATA
9802,9,422.0,2023.0,10.0,12.0,19.0,28552,GEO DATA
9803,9,422.0,2023.0,10.0,12.0,20.0,26887,GEO DATA
9804,9,422.0,2023.0,10.0,12.0,21.0,24053,GEO DATA
9805,9,422.0,2023.0,10.0,12.0,22.0,26239,GEO DATA
9806,9,422.0,2023.0,10.0,12.0,23.0,24444,GEO DATA
9807,9,422.0,2023.0,10.0,13.0,0.0,21240,GEO DATA
9808,9,422.0,2023.0,10.0,13.0,1.0,19464,GEO DATA
9809,9,422.0,2023.0,10.0,13.0,2.0,18002,GEO DATA
9810,9,422.0,2023.0,10.0,13.0,3.0,25049,GEO DATA
9811,9,422.0,2023.0,10.0,13.0,4.0,25167,GEO DATA
9812,9,422.0,2023.0,10.0,13.0,5.0,26949,GEO DATA
9813,9,422.0,2023.0,10.0,13.0,6.0,30725,GEO DATA
9814,9,422.0,2023.0,10.0,13.0,7.0,34059,GEO DATA
9815,9,422.0,2023.0,10.0,13.0,8.0,39209,GEO DATA
9816,9,422.0,2023.0,10.0,13.0,9.0,44123,GEO DATA
9817,9,422.0,2023.0,10.0,13.0,10.0,46482,GEO DATA
9818,9,422.0,2023.0,10.0,13.0,11.0,48567,GEO DATA
9819,9,422.0,2023.0,10.0,13.0,12.0,50744,GEO DATA
9820,9,422.0,2023.0,10.0,13.0,13.0,53640,GEO DATA
9821,9,422.0,2023.0,10.0,13.0,14.0,42538,GEO DATA
9822,9,422.0,2023.0,10.0,13.0,15.0,36322,GEO DATA
9823,9,422.0,2023.0,10.0,13.0,16.0,37068,GEO DATA
9824,9,422.0,2023.0,10.0,13.0,17.0,35940,GEO DATA
9825,9,422.0,2023.0,10.0,13.0,18.0,36524,GEO DATA
9826,9,422.0,2023.0,10.0,13.0,19.0,33588,GEO DATA
9827,9,422.0,2023.0,10.0,13.0,20.0,32008,GEO DATA
9828,9,422.0,2023.0,10.0,13.0,21.0,30063,GEO DATA
9829,9,422.0,2023.0,10.0,13.0,22.0,29609,GEO DATA
9830,9,422.0,2023.0,10.0,13.0,23.0,29041,GEO DATA
9831,9,422.0,2023.0,10.0,14.0,0.0,27760,GEO DATA
9832,9,422.0,2023.0,10.0,14.0,1.0,27817,GEO DATA
9833,9,422.0,2023.0,10.0,14.0,2.0,26681,GEO DATA
9834,9,422.0,2023.0,10.0,14.0,3.0,9866,GEO DATA
9835,9,422.0,2023.0,10.0,14.0,4.0,9208,GEO DATA
9836,9,422.0,2023.0,10.0,14.0,5.0,9392,GEO DATA
9837,9,422.0,2023.0,10.0,14.0,6.0,9479,GEO DATA
9838,9,422.0,2023.0,10.0,14.0,7.0,9389,GEO DATA
9839,9,422.0,2023.0,10.0,14.0,8.0,10493,GEO DATA
9840,9,422.0,2023.0,10.0,14.0,9.0,11342,GEO DATA
9841,9,422.0,2023.0,10.0,14.0,10.0,12518,GEO DATA
9842,9,422.0,2023.0,10.0,14.0,11.0,13879,GEO DATA
9843,9,422.0,2023.0,10.0,14.0,12.0,14290,GEO DATA
9844,9,422.0,2023.0,10.0,14.0,13.0,14283,GEO DATA
9845,9,422.0,2023.0,10.0,14.0,14.0,14751,GEO DATA
9846,9,422.0,2023.0,10.0,14.0,15.0,14700,GEO DATA
9847,9,422.0,2023.0,10.0,14.0,16.0,14894,GEO DATA
9848,9,422.0,2023.0,10.0,14.0,17.0,15595,GEO DATA
9849,9,422.0,2023.0,10.0,14.0,18.0,14950,GEO DATA
9850,9,422.0,2023.0,10.0,14.0,19.0,13722,GEO DATA
9851,9,422.0,2023.0,10.0,14.0,20.0,13817,GEO DATA
9852,9,422.0,2023.0,10.0,14.0,21.0,13658,GEO DATA
9853,9,422.0,2023.0,10.0,14.0,22.0,13658,GEO DATA
9854,9,422.0,2023.0,10.0,14.0,23.0,13062,GEO DATA
9855,9,422.0,2023.0,10.0,15.0,0.0,12426,GEO DATA
9856,9,422.0,2023.0,10.0,15.0,1.0,11739,GEO DATA
9857,9,422.0,2023.0,10.0,15.0,2.0,10496,GEO DATA
9858,9,422.0,2023.0,10.0,15.0,3.0,5564,GEO DATA
9859,9,422.0,2023.0,10.0,15.0,4.0,5384,GEO DATA
9860,9,422.0,2023.0,10.0,15.0,5.0,5360,GEO DATA
9861,9,422.0,2023.0,10.0,15.0,6.0,5152,GEO DATA
9862,9,422.0,2023.0,10.0,15.0,7.0,5057,GEO DATA
9863,9,422.0,2023.0,10.0,15.0,8.0,5350,GEO DATA
9864,9,422.0,2023.0,10.0,15.0,9.0,5283,GEO DATA
9865,9,422.0,2023.0,10.0,15.0,10.0,5904,GEO DATA
9866,9,422.0,2023.0,10.0,15.0,11.0,6237,GEO DATA
9867,9,422.0,2023.0,10.0,15.0,12.0,6352,GEO DATA
9868,9,422.0,2023.0,10.0,15.0,13.0,6851,GEO DATA
9869,9,422.0,2023.0,10.0,15.0,14.0,6802,GEO DATA
9870,9,422.0,2023.0,10.0,15.0,15.0,6642,GEO DATA
9871,9,422.0,2023.0,10.0,15.0,16.0,6558,GEO DATA
9872,9,422.0,2023.0,10.0,15.0,17.0,6675,GEO DATA
9873,9,422.0,2023.0,10.0,15.0,18.0,6665,GEO DATA
9874,9,422.0,2023.0,10.0,15.0,19.0,6505,GEO DATA
9875,9,422.0,2023.0,10.0,15.0,20.0,6354,GEO DATA
9876,9,422.0,2023.0,10.0,15.0,21.0,5422,GEO DATA
9877,9,422.0,2023.0,10.0,15.0,22.0,4475,GEO DATA
9878,9,422.0,2023.0,10.0,15.0,23.0,3878,GEO DATA
9879,9,422.0,2023.0,10.0,16.0,0.0,4583,GEO DATA
9880,9,422.0,2023.0,10.0,16.0,1.0,5577,GEO DATA
9881,9,422.0,2023.0,10.0,16.0,2.0,5970,GEO DATA
9882,9,422.0,2023.0,10.0,16.0,4.0,1,GEO DATA
9883,9,422.0,2023.0,10.0,16.0,6.0,3,GEO DATA
9884,9,422.0,2023.0,10.0,16.0,7.0,2,GEO DATA
9885,9,422.0,2023.0,10.0,16.0,8.0,1,GEO DATA
9886,9,422.0,2023.0,10.0,16.0,9.0,1,GEO DATA
9887,9,422.0,2023.0,10.0,17.0,10.0,68,GEO DATA
9888,9,422.0,2023.0,10.0,17.0,11.0,77,GEO DATA
9889,9,422.0,2023.0,10.0,17.0,12.0,52,GEO DATA
9890,9,422.0,2023.0,10.0,17.0,13.0,5,GEO DATA
9891,9,422.0,2023.0,10.0,19.0,10.0,60,GEO DATA
9892,9,422.0,2023.0,10.0,19.0,11.0,73,GEO DATA
9893,9,422.0,2023.0,10.0,19.0,12.0,61,GEO DATA
9894,9,422.0,2023.0,10.0,19.0,13.0,9,GEO DATA
9895,9,422.0,2023.0,10.0,20.0,11.0,100,GEO DATA
9896,9,422.0,2023.0,10.0,20.0,17.0,21,GEO DATA
9897,9,422.0,2023.0,10.0,20.0,18.0,24,GEO DATA
9898,9,422.0,2023.0,10.0,20.0,19.0,28,GEO DATA
9899,9,422.0,2023.0,10.0,20.0,20.0,28,GEO DATA
9900,9,422.0,2023.0,10.0,20.0,21.0,5,GEO DATA
9901,9,422.0,2023.0,10.0,26.0,13.0,22,GEO DATA
9902,9,422.0,2023.0,12.0,13.0,7.0,50,GEO DATA
9903,9,422.0,2023.0,12.0,13.0,8.0,50,GEO DATA
9904,9,422.0,2023.0,12.0,13.0,9.0,598,GEO DATA
9905,9,422.0,2023.0,12.0,13.0,13.0,26,GEO DATA
9906,9,422.0,2023.0,12.0,13.0,14.0,6,GEO DATA
9907,9,422.0,2023.0,12.0,13.0,16.0,888,GEO DATA
9908,9,422.0,2023.0,12.0,13.0,21.0,8,GEO DATA
9909,9,422.0,2023.0,12.0,13.0,22.0,36,GEO DATA
9910,9,422.0,2023.0,12.0,14.0,6.0,2,GEO DATA
9911,9,422.0,2023.0,12.0,14.0,7.0,228,GEO DATA
9912,9,422.0,2023.0,12.0,14.0,8.0,2,GEO DATA
9913,9,422.0,2023.0,12.0,15.0,7.0,1724,GEO DATA
9914,9,422.0,2023.0,12.0,15.0,8.0,350,GEO DATA
9915,9,422.0,2023.0,12.0,18.0,6.0,22,GEO DATA
9916,9,422.0,2023.0,12.0,18.0,8.0,248,GEO DATA
9917,9,422.0,2023.0,12.0,18.0,9.0,38,GEO DATA
9918,9,422.0,2023.0,12.0,18.0,10.0,2,GEO DATA
9919,9,422.0,2023.0,12.0,18.0,12.0,24,GEO DATA
9920,9,422.0,2023.0,12.0,18.0,13.0,150,GEO DATA
9921,9,422.0,2023.0,12.0,18.0,14.0,84,GEO DATA
9922,9,422.0,2023.0,12.0,18.0,15.0,2,GEO DATA
9923,9,422.0,2023.0,12.0,18.0,17.0,4320,GEO DATA
9924,9,422.0,2023.0,12.0,18.0,18.0,806,GEO DATA
9925,9,422.0,2023.0,12.0,19.0,8.0,36,GEO DATA
9926,9,422.0,2023.0,12.0,19.0,9.0,256,GEO DATA
9927,9,422.0,2023.0,12.0,19.0,10.0,60,GEO DATA
9928,9,422.0,2023.0,12.0,19.0,11.0,890,GEO DATA
9929,9,422.0,2023.0,12.0,19.0,12.0,34,GEO DATA
9930,9,422.0,2023.0,12.0,20.0,6.0,8,GEO DATA
9931,9,422.0,2023.0,12.0,20.0,7.0,2575,GEO DATA
9932,9,422.0,2023.0,12.0,20.0,8.0,300,GEO DATA
9933,9,422.0,2023.0,12.0,20.0,10.0,14,GEO DATA
9934,9,422.0,2023.0,12.0,20.0,11.0,6,GEO DATA
9935,9,422.0,2023.0,12.0,20.0,12.0,2,GEO DATA
9936,9,422.0,2023.0,12.0,20.0,14.0,944,GEO DATA
9937,9,422.0,2023.0,12.0,20.0,15.0,60,GEO DATA
9938,9,422.0,2023.0,12.0,20.0,16.0,652,GEO DATA
9939,9,422.0,2024.0,1.0,13.0,14.0,19,GEO DATA
9940,9,422.0,2024.0,1.0,13.0,15.0,1255,GEO DATA
9941,9,422.0,2024.0,1.0,13.0,16.0,765,GEO DATA
9942,9,422.0,2024.0,1.0,13.0,17.0,18,GEO DATA
9943,9,422.0,2024.0,1.0,13.0,18.0,809,GEO DATA
9944,9,422.0,2024.0,1.0,13.0,19.0,613,GEO DATA
9945,9,422.0,2024.0,1.0,13.0,20.0,1241,GEO DATA
9946,9,422.0,2024.0,1.0,13.0,23.0,135,GEO DATA
9947,9,422.0,2024.0,1.0,14.0,0.0,1980,GEO DATA
9948,9,422.0,2024.0,1.0,14.0,10.0,1122,GEO DATA
9949,9,422.0,2024.0,1.0,14.0,11.0,209,GEO DATA
9950,9,422.0,2024.0,1.0,14.0,12.0,1216,GEO DATA
9951,9,422.0,2024.0,1.0,14.0,17.0,515,GEO DATA
9952,9,422.0,2024.0,1.0,14.0,18.0,128,GEO DATA
9953,9,422.0,2024.0,1.0,14.0,19.0,874,GEO DATA
9954,9,422.0,2024.0,1.0,14.0,20.0,455,GEO DATA
9955,9,422.0,2024.0,1.0,14.0,21.0,368,GEO DATA
9956,9,422.0,2024.0,1.0,14.0,22.0,290,GEO DATA
9957,9,422.0,2024.0,1.0,14.0,23.0,202,GEO DATA
9958,9,422.0,2024.0,1.0,15.0,0.0,1676,GEO DATA
9959,9,682.0,2023.0,9.0,25.0,3.0,2450,GEO DATA
9960,9,682.0,2023.0,9.0,25.0,4.0,2425,GEO DATA
9961,9,682.0,2023.0,9.0,25.0,5.0,2644,GEO DATA
9962,9,682.0,2023.0,9.0,25.0,6.0,2851,GEO DATA
9963,9,682.0,2023.0,9.0,25.0,7.0,2915,GEO DATA
9964,9,682.0,2023.0,9.0,25.0,8.0,2801,GEO DATA
9965,9,682.0,2023.0,9.0,25.0,9.0,2876,GEO DATA
9966,9,682.0,2023.0,9.0,25.0,10.0,2911,GEO DATA
9967,9,682.0,2023.0,9.0,25.0,11.0,3146,GEO DATA
9968,9,682.0,2023.0,9.0,25.0,12.0,3432,GEO DATA
9969,9,682.0,2023.0,9.0,25.0,13.0,3454,GEO DATA
9970,9,682.0,2023.0,9.0,25.0,14.0,3164,GEO DATA
9971,9,682.0,2023.0,9.0,25.0,15.0,3112,GEO DATA
9972,9,682.0,2023.0,9.0,25.0,16.0,3208,GEO DATA
9973,9,682.0,2023.0,9.0,25.0,17.0,3676,GEO DATA
9974,9,682.0,2023.0,9.0,25.0,18.0,3924,GEO DATA
9975,9,682.0,2023.0,9.0,25.0,19.0,3588,GEO DATA
9976,9,682.0,2023.0,9.0,25.0,20.0,3063,GEO DATA
9977,9,682.0,2023.0,9.0,25.0,21.0,3004,GEO DATA
9978,9,682.0,2023.0,9.0,25.0,22.0,2504,GEO DATA
9979,9,682.0,2023.0,9.0,25.0,23.0,2505,GEO DATA
9980,9,682.0,2023.0,9.0,26.0,0.0,2493,GEO DATA
9981,9,682.0,2023.0,9.0,26.0,1.0,2629,GEO DATA
9982,9,682.0,2023.0,9.0,26.0,2.0,2458,GEO DATA
9983,9,682.0,2023.0,10.0,3.0,3.0,24835,GEO DATA
9984,9,682.0,2023.0,10.0,3.0,4.0,25973,GEO DATA
9985,9,682.0,2023.0,10.0,3.0,5.0,28092,GEO DATA
9986,9,682.0,2023.0,10.0,3.0,6.0,29277,GEO DATA
9987,9,682.0,2023.0,10.0,3.0,7.0,30781,GEO DATA
9988,9,682.0,2023.0,10.0,3.0,8.0,32428,GEO DATA
9989,9,682.0,2023.0,10.0,3.0,9.0,32660,GEO DATA
9990,9,682.0,2023.0,10.0,3.0,10.0,38240,GEO DATA
9991,9,682.0,2023.0,10.0,3.0,11.0,46060,GEO DATA
9992,9,682.0,2023.0,10.0,3.0,12.0,48005,GEO DATA
9993,9,682.0,2023.0,10.0,3.0,13.0,46673,GEO DATA
9994,9,682.0,2023.0,10.0,3.0,14.0,46278,GEO DATA
9995,9,682.0,2023.0,10.0,3.0,15.0,46024,GEO DATA
9996,9,682.0,2023.0,10.0,3.0,16.0,46235,GEO DATA
9997,9,682.0,2023.0,10.0,3.0,17.0,34937,GEO DATA
9998,9,682.0,2023.0,10.0,3.0,18.0,31208,GEO DATA
9999,9,682.0,2023.0,10.0,3.0,19.0,23287,GEO DATA
10000,9,682.0,2023.0,10.0,3.0,20.0,29096,GEO DATA
10001,9,682.0,2023.0,10.0,3.0,21.0,28639,GEO DATA
10002,9,682.0,2023.0,10.0,3.0,22.0,27539,GEO DATA
10003,9,682.0,2023.0,10.0,3.0,23.0,24924,GEO DATA
10004,9,682.0,2023.0,10.0,4.0,0.0,23806,GEO DATA
10005,9,682.0,2023.0,10.0,4.0,1.0,23979,GEO DATA
10006,9,682.0,2023.0,10.0,4.0,2.0,25931,GEO DATA
10007,9,682.0,2023.0,10.0,4.0,3.0,660891,GEO DATA
10008,9,682.0,2023.0,10.0,4.0,4.0,686504,GEO DATA
10009,9,682.0,2023.0,10.0,4.0,5.0,749864,GEO DATA
10010,9,682.0,2023.0,10.0,4.0,6.0,803171,GEO DATA
10011,9,682.0,2023.0,10.0,4.0,7.0,832817,GEO DATA
10012,9,682.0,2023.0,10.0,4.0,8.0,864694,GEO DATA
10013,9,682.0,2023.0,10.0,4.0,9.0,985934,GEO DATA
10014,9,682.0,2023.0,10.0,4.0,10.0,1035293,GEO DATA
10015,9,682.0,2023.0,10.0,4.0,11.0,1058148,GEO DATA
10016,9,682.0,2023.0,10.0,4.0,12.0,1101123,GEO DATA
10017,9,682.0,2023.0,10.0,4.0,13.0,1115951,GEO DATA
10018,9,682.0,2023.0,10.0,4.0,14.0,1124663,GEO DATA
10019,9,682.0,2023.0,10.0,4.0,15.0,1069362,GEO DATA
10020,9,682.0,2023.0,10.0,4.0,16.0,1045311,GEO DATA
10021,9,682.0,2023.0,10.0,4.0,17.0,1002095,GEO DATA
10022,9,682.0,2023.0,10.0,4.0,18.0,1003989,GEO DATA
10023,9,682.0,2023.0,10.0,4.0,19.0,962853,GEO DATA
10024,9,682.0,2023.0,10.0,4.0,20.0,895668,GEO DATA
10025,9,682.0,2023.0,10.0,4.0,21.0,797512,GEO DATA
10026,9,682.0,2023.0,10.0,4.0,22.0,822191,GEO DATA
10027,9,682.0,2023.0,10.0,4.0,23.0,768319,GEO DATA
10028,9,682.0,2023.0,10.0,5.0,0.0,696107,GEO DATA
10029,9,682.0,2023.0,10.0,5.0,1.0,713425,GEO DATA
10030,9,682.0,2023.0,10.0,5.0,2.0,716941,GEO DATA
10031,9,682.0,2023.0,10.0,5.0,3.0,891661,GEO DATA
10032,9,682.0,2023.0,10.0,5.0,4.0,925726,GEO DATA
10033,9,682.0,2023.0,10.0,5.0,5.0,989427,GEO DATA
10034,9,682.0,2023.0,10.0,5.0,6.0,1037619,GEO DATA
10035,9,682.0,2023.0,10.0,5.0,7.0,1070015,GEO DATA
10036,9,682.0,2023.0,10.0,5.0,8.0,1114317,GEO DATA
10037,9,682.0,2023.0,10.0,5.0,9.0,1141298,GEO DATA
10038,9,682.0,2023.0,10.0,5.0,10.0,1154191,GEO DATA
10039,9,682.0,2023.0,10.0,5.0,11.0,1210336,GEO DATA
10040,9,682.0,2023.0,10.0,5.0,12.0,1259099,GEO DATA
10041,9,682.0,2023.0,10.0,5.0,13.0,1279245,GEO DATA
10042,9,682.0,2023.0,10.0,5.0,14.0,1263544,GEO DATA
10043,9,682.0,2023.0,10.0,5.0,15.0,1171430,GEO DATA
10044,9,682.0,2023.0,10.0,5.0,16.0,1318544,GEO DATA
10045,9,682.0,2023.0,10.0,5.0,17.0,1338729,GEO DATA
10046,9,682.0,2023.0,10.0,5.0,18.0,1184921,GEO DATA
10047,9,682.0,2023.0,10.0,5.0,19.0,1253451,GEO DATA
10048,9,682.0,2023.0,10.0,5.0,20.0,1163657,GEO DATA
10049,9,682.0,2023.0,10.0,5.0,21.0,944392,GEO DATA
10050,9,682.0,2023.0,10.0,5.0,22.0,986354,GEO DATA
10051,9,682.0,2023.0,10.0,5.0,23.0,977628,GEO DATA
10052,9,682.0,2023.0,10.0,6.0,0.0,917438,GEO DATA
10053,9,682.0,2023.0,10.0,6.0,1.0,931455,GEO DATA
10054,9,682.0,2023.0,10.0,6.0,2.0,935819,GEO DATA
10055,9,682.0,2023.0,10.0,6.0,3.0,301176,GEO DATA
10056,9,682.0,2023.0,10.0,6.0,4.0,300116,GEO DATA
10057,9,682.0,2023.0,10.0,6.0,5.0,320436,GEO DATA
10058,9,682.0,2023.0,10.0,6.0,6.0,329372,GEO DATA
10059,9,682.0,2023.0,10.0,6.0,7.0,335847,GEO DATA
10060,9,682.0,2023.0,10.0,6.0,8.0,353694,GEO DATA
10061,9,682.0,2023.0,10.0,6.0,9.0,365216,GEO DATA
10062,9,682.0,2023.0,10.0,6.0,10.0,386175,GEO DATA
10063,9,682.0,2023.0,10.0,6.0,11.0,394107,GEO DATA
10064,9,682.0,2023.0,10.0,6.0,12.0,406496,GEO DATA
10065,9,682.0,2023.0,10.0,6.0,13.0,454727,GEO DATA
10066,9,682.0,2023.0,10.0,6.0,14.0,443964,GEO DATA
10067,9,682.0,2023.0,10.0,6.0,15.0,427607,GEO DATA
10068,9,682.0,2023.0,10.0,6.0,16.0,432384,GEO DATA
10069,9,682.0,2023.0,10.0,6.0,17.0,410021,GEO DATA
10070,9,682.0,2023.0,10.0,6.0,18.0,371503,GEO DATA
10071,9,682.0,2023.0,10.0,6.0,19.0,349922,GEO DATA
10072,9,682.0,2023.0,10.0,6.0,20.0,351729,GEO DATA
10073,9,682.0,2023.0,10.0,6.0,21.0,344919,GEO DATA
10074,9,682.0,2023.0,10.0,6.0,22.0,334846,GEO DATA
10075,9,682.0,2023.0,10.0,6.0,23.0,325603,GEO DATA
10076,9,682.0,2023.0,10.0,7.0,0.0,278652,GEO DATA
10077,9,682.0,2023.0,10.0,7.0,1.0,308545,GEO DATA
10078,9,682.0,2023.0,10.0,7.0,2.0,330046,GEO DATA
10079,9,682.0,2023.0,10.0,7.0,3.0,610926,GEO DATA
10080,9,682.0,2023.0,10.0,7.0,4.0,613246,GEO DATA
10081,9,682.0,2023.0,10.0,7.0,5.0,646718,GEO DATA
10082,9,682.0,2023.0,10.0,7.0,6.0,651781,GEO DATA
10083,9,682.0,2023.0,10.0,7.0,7.0,651703,GEO DATA
10084,9,682.0,2023.0,10.0,7.0,8.0,687074,GEO DATA
10085,9,682.0,2023.0,10.0,7.0,9.0,701129,GEO DATA
10086,9,682.0,2023.0,10.0,7.0,10.0,730361,GEO DATA
10087,9,682.0,2023.0,10.0,7.0,11.0,757294,GEO DATA
10088,9,682.0,2023.0,10.0,7.0,12.0,790527,GEO DATA
10089,9,682.0,2023.0,10.0,7.0,13.0,808228,GEO DATA
10090,9,682.0,2023.0,10.0,7.0,14.0,817837,GEO DATA
10091,9,682.0,2023.0,10.0,7.0,15.0,820183,GEO DATA
10092,9,682.0,2023.0,10.0,7.0,16.0,843278,GEO DATA
10093,9,682.0,2023.0,10.0,7.0,17.0,832530,GEO DATA
10094,9,682.0,2023.0,10.0,7.0,18.0,823603,GEO DATA
10095,9,682.0,2023.0,10.0,7.0,19.0,799847,GEO DATA
10096,9,682.0,2023.0,10.0,7.0,20.0,808395,GEO DATA
10097,9,682.0,2023.0,10.0,7.0,21.0,795034,GEO DATA
10098,9,682.0,2023.0,10.0,7.0,22.0,764456,GEO DATA
10099,9,682.0,2023.0,10.0,7.0,23.0,729882,GEO DATA
10100,9,682.0,2023.0,10.0,8.0,0.0,651583,GEO DATA
10101,9,682.0,2023.0,10.0,8.0,1.0,636984,GEO DATA
10102,9,682.0,2023.0,10.0,8.0,2.0,630621,GEO DATA
10103,9,682.0,2023.0,10.0,8.0,3.0,734855,GEO DATA
10104,9,682.0,2023.0,10.0,8.0,4.0,752423,GEO DATA
10105,9,682.0,2023.0,10.0,8.0,5.0,826045,GEO DATA
10106,9,682.0,2023.0,10.0,8.0,6.0,877981,GEO DATA
10107,9,682.0,2023.0,10.0,8.0,7.0,898090,GEO DATA
10108,9,682.0,2023.0,10.0,8.0,8.0,939594,GEO DATA
10109,9,682.0,2023.0,10.0,8.0,9.0,968017,GEO DATA
10110,9,682.0,2023.0,10.0,8.0,10.0,990857,GEO DATA
10111,9,682.0,2023.0,10.0,8.0,11.0,1033675,GEO DATA
10112,9,682.0,2023.0,10.0,8.0,12.0,1059523,GEO DATA
10113,9,682.0,2023.0,10.0,8.0,13.0,1067489,GEO DATA
10114,9,682.0,2023.0,10.0,8.0,14.0,1081246,GEO DATA
10115,9,682.0,2023.0,10.0,8.0,15.0,1103832,GEO DATA
10116,9,682.0,2023.0,10.0,8.0,16.0,1122735,GEO DATA
10117,9,682.0,2023.0,10.0,8.0,17.0,1052114,GEO DATA
10118,9,682.0,2023.0,10.0,8.0,18.0,1183254,GEO DATA
10119,9,682.0,2023.0,10.0,8.0,19.0,1158463,GEO DATA
10120,9,682.0,2023.0,10.0,8.0,20.0,1115489,GEO DATA
10121,9,682.0,2023.0,10.0,8.0,21.0,1065073,GEO DATA
10122,9,682.0,2023.0,10.0,8.0,22.0,1011405,GEO DATA
10123,9,682.0,2023.0,10.0,8.0,23.0,954326,GEO DATA
10124,9,682.0,2023.0,10.0,9.0,0.0,813422,GEO DATA
10125,9,682.0,2023.0,10.0,9.0,1.0,796943,GEO DATA
10126,9,682.0,2023.0,10.0,9.0,2.0,769773,GEO DATA
10127,9,682.0,2023.0,10.0,9.0,3.0,259321,GEO DATA
10128,9,682.0,2023.0,10.0,9.0,4.0,267451,GEO DATA
10129,9,682.0,2023.0,10.0,9.0,5.0,287640,GEO DATA
10130,9,682.0,2023.0,10.0,9.0,6.0,305528,GEO DATA
10131,9,682.0,2023.0,10.0,9.0,7.0,317967,GEO DATA
10132,9,682.0,2023.0,10.0,9.0,8.0,330419,GEO DATA
10133,9,682.0,2023.0,10.0,9.0,9.0,340063,GEO DATA
10134,9,682.0,2023.0,10.0,9.0,10.0,345233,GEO DATA
10135,9,682.0,2023.0,10.0,9.0,11.0,366335,GEO DATA
10136,9,682.0,2023.0,10.0,9.0,12.0,383607,GEO DATA
10137,9,682.0,2023.0,10.0,9.0,13.0,382279,GEO DATA
10138,9,682.0,2023.0,10.0,9.0,14.0,377349,GEO DATA
10139,9,682.0,2023.0,10.0,9.0,15.0,379781,GEO DATA
10140,9,682.0,2023.0,10.0,9.0,16.0,361300,GEO DATA
10141,9,682.0,2023.0,10.0,9.0,17.0,422981,GEO DATA
10142,9,682.0,2023.0,10.0,9.0,18.0,425299,GEO DATA
10143,9,682.0,2023.0,10.0,9.0,19.0,413380,GEO DATA
10144,9,682.0,2023.0,10.0,9.0,20.0,377840,GEO DATA
10145,9,682.0,2023.0,10.0,9.0,21.0,350630,GEO DATA
10146,9,682.0,2023.0,10.0,9.0,22.0,332994,GEO DATA
10147,9,682.0,2023.0,10.0,9.0,23.0,297752,GEO DATA
10148,9,682.0,2023.0,10.0,10.0,0.0,272459,GEO DATA
10149,9,682.0,2023.0,10.0,10.0,1.0,274482,GEO DATA
10150,9,682.0,2023.0,10.0,10.0,2.0,279971,GEO DATA
10151,9,682.0,2023.0,10.0,10.0,3.0,198727,GEO DATA
10152,9,682.0,2023.0,10.0,10.0,4.0,199277,GEO DATA
10153,9,682.0,2023.0,10.0,10.0,5.0,232978,GEO DATA
10154,9,682.0,2023.0,10.0,10.0,6.0,251113,GEO DATA
10155,9,682.0,2023.0,10.0,10.0,7.0,269425,GEO DATA
10156,9,682.0,2023.0,10.0,10.0,8.0,280852,GEO DATA
10157,9,682.0,2023.0,10.0,10.0,9.0,285787,GEO DATA
10158,9,682.0,2023.0,10.0,10.0,10.0,293697,GEO DATA
10159,9,682.0,2023.0,10.0,10.0,11.0,301514,GEO DATA
10160,9,682.0,2023.0,10.0,10.0,12.0,317238,GEO DATA
10161,9,682.0,2023.0,10.0,10.0,13.0,320338,GEO DATA
10162,9,682.0,2023.0,10.0,10.0,14.0,312848,GEO DATA
10163,9,682.0,2023.0,10.0,10.0,15.0,320831,GEO DATA
10164,9,682.0,2023.0,10.0,10.0,16.0,323086,GEO DATA
10165,9,682.0,2023.0,10.0,10.0,17.0,254891,GEO DATA
10166,9,682.0,2023.0,10.0,10.0,18.0,231919,GEO DATA
