Device_ID_geo,Latitude,Longitude,Timestamp,Location_Name,Service_Provider_ID
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8708912,35.5057827,1697105468000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8708912,35.5057827,1697105768000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8708256,35.5057446,1697106137000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8735628,35.4962098,1697106953000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8823526,35.4966676,1697107331000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881669,35.4934866,1697107759000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888165,35.4927877,1697108541000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881696,35.4926971,1697109150000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881696,35.4926971,1697109153000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881698,35.4926992,1697109452000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881404,35.4927094,1697109981000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881612,35.4926996,1697110753000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8885477,35.4942642,1697111817000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8860125,35.5026442,1697112105000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8807497,35.5067256,1697112506000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8983681,35.5098656,1697113357000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8936012,35.5052926,1697114211000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8942691,35.4834571,1697114895000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8945265,35.4837726,1697115771000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8945265,35.4837726,1697115780000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.894521,35.4837844,1697115788000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.894521,35.4837844,1697116091000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8945202,35.4837752,1697117502000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8945221,35.4837825,1697117978000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8905696,35.4755586,1697118333000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.9025526,35.4828802,1697118652000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8941026,35.5095862,1697119427000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8868146,35.5093556,1697119778000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.890046,35.5295579,1697120115000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.887879,35.5145164,1697120499000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8842476,35.5118972,1697120752000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8796102,35.5207674,1697120862000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8510662,35.5397994,1697121253000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8339851,35.5679507,1697121610000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8673896,35.5269546,1697122022000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.886906,35.5128808,1697122394000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8862994,35.5084164,1697122779000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.9028614,35.5026442,1697124026000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.9046202,35.4996644,1697124824000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.9046202,35.4996644,1697125179000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.9044266,35.4995659,1697125575000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.904442,35.4995621,1697125808000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8896506,35.4947777,1697126405000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881699,35.4936966,1697126778000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.887695,35.4941807,1697127098000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881406,35.4927005,1697128173000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881406,35.4927005,1697128663000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881406,35.4927005,1697129079000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881401,35.4926961,1697129450000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881244,35.4927771,1697130195000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881101,35.4927014,1697130496000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881156,35.4926974,1697130823000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881156,35.4926974,1697130824000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881187,35.4927787,1697131122000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881215,35.4927862,1697131840000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881215,35.4927862,1697132140000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881181,35.4927778,1697132447000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888118,35.4927856,1697132757000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881269,35.4927788,1697133058000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881294,35.4926926,1697133399000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881297,35.4927896,1697133755000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881218,35.4927707,1697134003000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881266,35.4927757,1697134306000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.88811,35.4927749,1697134918000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881415,35.4927889,1697135081000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881415,35.4927889,1697135470000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881647,35.4927787,1697135778000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881622,35.4926941,1697135820000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881212,35.4927895,1697136113000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881264,35.4927769,1697136490000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881264,35.4927769,1697136530000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881612,35.4926191,1697136584000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881267,35.4927069,1697136796000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888161,35.4927052,1697136881000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881267,35.4927069,1697137107000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881658,35.4926949,1697137204000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881182,35.4927882,1697137462000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881668,35.4926192,1697137501000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881281,35.4927816,1697137768000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881221,35.4927758,1697138091000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926926,1697138173000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881294,35.4927786,1697138418000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881669,35.4926995,1697138620000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881109,35.4927757,1697138752000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881669,35.4926995,1697138912000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881212,35.492778,1697139092000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881242,35.4927707,1697139479000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881242,35.4927707,1697139899000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881242,35.4927707,1697140199000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881242,35.4927707,1697140719000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881476,35.492628,1697141222000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881654,35.4927014,1697141520000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881654,35.4927014,1697141870000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881516,35.4927064,1697142207000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881516,35.4927064,1697142637000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881516,35.4927064,1697143043000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881516,35.4927064,1697143358000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881516,35.4927064,1697143867000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697144670000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697144978000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697145413000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697145879000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697145965000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881478,35.4926926,1697146217000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881651,35.4926942,1697146702000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881651,35.4926942,1697147078000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881651,35.4926942,1697147435000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881651,35.4926942,1697147772000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881487,35.4926976,1697148082000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881487,35.4926976,1697148389000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881407,35.4927878,1697152270000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881407,35.4927878,1697152272000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881407,35.4927878,1697152597000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881407,35.4927878,1697153014000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881665,35.4927079,1697153500000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881665,35.4927079,1697153926000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881665,35.4927079,1697154214000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881665,35.4927079,1697154515000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881665,35.4927079,1697154891000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881626,35.4926965,1697155209000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926961,1697155660000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926961,1697156036000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926961,1697156472000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926961,1697156795000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4926961,1697157095000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881452,35.4927068,1697157706000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881452,35.4927068,1697158282000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881452,35.4927068,1697158591000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881452,35.4927068,1697158900000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881629,35.4927069,1697159379000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881629,35.4927069,1697162749000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697162750000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697169392000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697169397000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697169913000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697170267000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4927087,1697170958000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881698,35.4926992,1697171271000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881698,35.4926992,1697171582000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881698,35.4926992,1697172034000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881477,35.4926997,1697172389000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881664,35.4927065,1697172730000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881107,35.4927828,1697173003000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881107,35.4927828,1697173465000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881107,35.4927828,1697173906000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881107,35.4927828,1697174279000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881669,35.4927067,1697174603000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881669,35.4927067,1697174985000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881282,35.4927066,1697175621000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881282,35.4927066,1697176094000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881451,35.4926114,1697176694000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881616,35.4927079,1697176991000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881674,35.4927055,1697177461000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881674,35.4927055,1697177468000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881611,35.492696,1697177956000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881692,35.4926959,1697178278000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880146,35.4934179,1697178625000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880815,35.4934284,1697178948000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880786,35.4934516,1697179326000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880561,35.4934578,1697179679000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880661,35.4934666,1697180204000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8880198,35.4927955,1697180790000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8883262,35.4921402,1697181140000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881008,35.492767,1697181405000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881615,35.4927071,1697181783000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881615,35.4927071,1697182186000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881615,35.4927071,1697182193000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881615,35.4927071,1697182635000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888128,35.4927877,1697182994000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881106,35.49278,1697183362000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881221,35.4927707,1697183753000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881221,35.4927707,1697184008000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881481,35.4927086,1697184377000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888164,35.4927059,1697184730000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.888166,35.4927086,1697185234000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881662,35.4927085,1697185770000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881582,35.4927859,1697186258000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881582,35.4927859,1697186679000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
9f4f2f17-feca-4e98-a2fb-582da75f2d3a,33.8881602,35.4927006,1697187093000,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,8
