,index,Device_ID_geo,Latitude,Longitude,Timestamp,Location_Name,Service_Provider_ID
1502,905,42181141-adf9-2b5d-deea-18a2a9234a11,16.7143,42.95583,2023-10-06 02:25:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
1503,906,42181141-adf9-2b5d-deea-18a2a9234a11,16.7143,42.95583,2023-10-06 02:25:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
1504,907,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95581,2023-10-06 02:26:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
1505,908,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.9558,2023-10-06 02:26:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
1506,909,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95581,2023-10-06 03:01:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
1507,910,42181141-adf9-2b5d-deea-18a2a9234a11,16.71459,42.95587,2023-10-06 03:01:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
1508,911,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95585,2023-10-06 03:01:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
1509,912,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95572,2023-10-06 03:06:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
1510,913,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9557,2023-10-06 03:06:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
1511,914,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95574,2023-10-06 03:06:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
1512,915,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9557,2023-10-06 03:06:21,42181141-adf9-2b5d-deea-18a2a9234a11,9
1513,916,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9557,2023-10-06 03:06:26,42181141-adf9-2b5d-deea-18a2a9234a11,9
1514,917,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95567,2023-10-06 03:17:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
1515,918,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95564,2023-10-06 03:17:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
1516,919,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9556,2023-10-06 03:17:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
1517,920,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.9556,2023-10-06 03:17:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
1518,921,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95568,2023-10-06 03:23:10,42181141-adf9-2b5d-deea-18a2a9234a11,9
1519,922,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9556,2023-10-06 03:23:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
1520,923,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95563,2023-10-06 03:23:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
1521,924,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95561,2023-10-06 03:23:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
1522,925,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95561,2023-10-06 03:23:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
1523,926,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95565,2023-10-06 03:23:26,42181141-adf9-2b5d-deea-18a2a9234a11,9
1524,927,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.95563,2023-10-06 03:28:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
1525,928,42181141-adf9-2b5d-deea-18a2a9234a11,16.71439,42.95579,2023-10-06 03:32:40,42181141-adf9-2b5d-deea-18a2a9234a11,9
1526,929,42181141-adf9-2b5d-deea-18a2a9234a11,16.71431,42.9557,2023-10-06 03:32:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
1527,930,42181141-adf9-2b5d-deea-18a2a9234a11,16.71434,42.9557,2023-10-06 03:32:43,42181141-adf9-2b5d-deea-18a2a9234a11,9
1528,931,42181141-adf9-2b5d-deea-18a2a9234a11,16.71436,42.95585,2023-10-06 03:44:39,42181141-adf9-2b5d-deea-18a2a9234a11,9
1529,932,42181141-adf9-2b5d-deea-18a2a9234a11,16.71432,42.95582,2023-10-06 03:44:48,42181141-adf9-2b5d-deea-18a2a9234a11,9
1530,933,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95575,2023-10-06 04:03:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
1531,934,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.95582,2023-10-06 04:30:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
1532,935,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95583,2023-10-06 04:30:18,42181141-adf9-2b5d-deea-18a2a9234a11,9
1533,936,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95584,2023-10-06 04:30:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
1534,937,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95583,2023-10-06 04:38:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
1535,938,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95586,2023-10-06 04:38:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
1536,939,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.95589,2023-10-06 04:38:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
1537,940,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95576,2023-10-06 04:39:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
1538,941,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95571,2023-10-06 04:39:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
1539,942,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95573,2023-10-06 04:39:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
1540,943,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95573,2023-10-06 04:39:57,42181141-adf9-2b5d-deea-18a2a9234a11,9
1541,944,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95571,2023-10-06 04:39:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
1542,945,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.9557,2023-10-06 04:40:11,42181141-adf9-2b5d-deea-18a2a9234a11,9
1543,946,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.9557,2023-10-06 04:40:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
1544,947,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.9557,2023-10-06 04:40:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
1545,948,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9557,2023-10-06 04:40:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
1546,949,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.95572,2023-10-06 04:40:26,42181141-adf9-2b5d-deea-18a2a9234a11,9
1547,950,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.9557,2023-10-06 04:40:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
1548,951,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95575,2023-10-06 04:40:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
1549,952,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.9558,2023-10-06 04:52:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
1550,953,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95563,2023-10-06 05:37:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
1551,954,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.9556,2023-10-06 05:37:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
1552,955,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.9556,2023-10-06 05:37:03,42181141-adf9-2b5d-deea-18a2a9234a11,9
1553,956,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.9556,2023-10-06 05:37:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
1554,957,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.9556,2023-10-06 05:37:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
1555,958,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95563,2023-10-06 05:37:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
1556,959,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95563,2023-10-06 05:37:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
1557,960,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.9559,2023-10-06 06:07:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
1558,961,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.9559,2023-10-06 06:07:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
1559,962,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.9559,2023-10-06 06:07:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
1560,963,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95588,2023-10-06 06:38:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
1561,964,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95582,2023-10-06 06:38:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
1562,965,42181141-adf9-2b5d-deea-18a2a9234a11,16.71449,42.95585,2023-10-06 06:38:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
1563,966,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95588,2023-10-06 07:08:42,42181141-adf9-2b5d-deea-18a2a9234a11,9
1564,967,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95581,2023-10-06 07:08:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
1565,968,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95585,2023-10-06 07:26:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
1566,969,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95583,2023-10-06 07:26:42,42181141-adf9-2b5d-deea-18a2a9234a11,9
1567,970,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95588,2023-10-06 07:26:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1568,971,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95585,2023-10-06 07:26:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
1569,972,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95581,2023-10-06 07:26:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1570,973,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95583,2023-10-06 07:39:40,42181141-adf9-2b5d-deea-18a2a9234a11,9
1571,974,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95588,2023-10-06 07:39:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
1572,975,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95581,2023-10-06 07:39:42,42181141-adf9-2b5d-deea-18a2a9234a11,9
1573,976,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9558,2023-10-06 07:39:48,42181141-adf9-2b5d-deea-18a2a9234a11,9
1574,977,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95583,2023-10-06 07:39:49,42181141-adf9-2b5d-deea-18a2a9234a11,9
1575,978,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95584,2023-10-06 07:54:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
1576,979,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95583,2023-10-06 07:54:01,42181141-adf9-2b5d-deea-18a2a9234a11,9
1577,980,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.95587,2023-10-06 07:54:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
1578,981,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.9558,2023-10-06 07:54:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
1579,982,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95584,2023-10-06 07:54:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
1580,983,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95583,2023-10-06 07:54:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
1581,984,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.9556,2023-10-06 07:59:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
1582,985,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9556,2023-10-06 07:59:01,42181141-adf9-2b5d-deea-18a2a9234a11,9
1583,986,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9556,2023-10-06 07:59:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1584,987,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.9556,2023-10-06 07:59:48,42181141-adf9-2b5d-deea-18a2a9234a11,9
1585,988,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9556,2023-10-06 07:59:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
1586,989,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.9556,2023-10-06 07:59:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
1587,990,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9556,2023-10-06 07:59:57,42181141-adf9-2b5d-deea-18a2a9234a11,9
1588,991,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95577,2023-10-06 08:21:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
1589,992,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95575,2023-10-06 08:21:10,42181141-adf9-2b5d-deea-18a2a9234a11,9
1590,993,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.9557,2023-10-06 08:21:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
1591,994,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95576,2023-10-06 08:21:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
1592,995,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95577,2023-10-06 08:21:18,42181141-adf9-2b5d-deea-18a2a9234a11,9
1593,996,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95576,2023-10-06 08:21:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
1594,997,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95572,2023-10-06 08:21:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
1595,998,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95571,2023-10-06 08:29:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
1596,999,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95571,2023-10-06 08:29:30,42181141-adf9-2b5d-deea-18a2a9234a11,9
1597,1000,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95578,2023-10-06 08:29:40,42181141-adf9-2b5d-deea-18a2a9234a11,9
1598,1001,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95572,2023-10-06 08:29:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1599,1002,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95576,2023-10-06 08:29:48,42181141-adf9-2b5d-deea-18a2a9234a11,9
1600,1003,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95571,2023-10-06 08:44:19,42181141-adf9-2b5d-deea-18a2a9234a11,9
1601,1004,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95572,2023-10-06 08:44:21,42181141-adf9-2b5d-deea-18a2a9234a11,9
1602,1005,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95578,2023-10-06 08:44:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
1603,1006,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.9557,2023-10-06 08:44:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
1604,1007,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9557,2023-10-06 08:44:30,42181141-adf9-2b5d-deea-18a2a9234a11,9
1605,1008,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95571,2023-10-06 08:44:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
1606,1009,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95574,2023-10-06 08:57:30,42181141-adf9-2b5d-deea-18a2a9234a11,9
1607,1010,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95574,2023-10-06 08:57:32,42181141-adf9-2b5d-deea-18a2a9234a11,9
1608,1011,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9557,2023-10-06 08:57:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
1609,1012,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95571,2023-10-06 08:57:36,42181141-adf9-2b5d-deea-18a2a9234a11,9
1610,1013,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95578,2023-10-06 08:57:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
1611,1014,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95576,2023-10-06 08:57:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1612,1015,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95571,2023-10-06 08:57:47,42181141-adf9-2b5d-deea-18a2a9234a11,9
1613,1016,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95593,2023-10-06 09:08:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
1614,1017,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95595,2023-10-06 09:08:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
1615,1018,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95572,2023-10-06 09:18:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
1616,1019,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95572,2023-10-06 09:18:26,42181141-adf9-2b5d-deea-18a2a9234a11,9
1617,1020,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.95573,2023-10-06 09:24:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
1618,1021,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95573,2023-10-06 09:24:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
1619,1022,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95572,2023-10-06 09:24:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
1620,1023,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95571,2023-10-06 09:24:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
1621,1024,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9557,2023-10-06 09:24:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
1622,1025,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.95577,2023-10-06 09:24:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1623,1026,42181141-adf9-2b5d-deea-18a2a9234a11,16.70296,42.95517,2023-10-06 09:28:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
1624,1027,42181141-adf9-2b5d-deea-18a2a9234a11,16.70296,42.95517,2023-10-06 09:28:10,42181141-adf9-2b5d-deea-18a2a9234a11,9
1625,1028,42181141-adf9-2b5d-deea-18a2a9234a11,16.70293,42.95514,2023-10-06 09:28:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
1626,1029,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95575,2023-10-06 09:37:40,42181141-adf9-2b5d-deea-18a2a9234a11,9
1627,1030,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.9557,2023-10-06 09:37:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
1628,1031,42181141-adf9-2b5d-deea-18a2a9234a11,16.71444,42.95572,2023-10-06 09:37:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1629,1032,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.9557,2023-10-06 09:37:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1630,1033,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9557,2023-10-06 09:42:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
1631,1034,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95571,2023-10-06 09:42:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1632,1035,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95573,2023-10-06 09:42:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
1633,1036,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95578,2023-10-06 09:42:47,42181141-adf9-2b5d-deea-18a2a9234a11,9
1634,1037,42181141-adf9-2b5d-deea-18a2a9234a11,16.7005,42.95934,2023-10-06 09:47:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
1635,1038,42181141-adf9-2b5d-deea-18a2a9234a11,16.7005,42.95938,2023-10-06 09:47:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
1636,1039,42181141-adf9-2b5d-deea-18a2a9234a11,16.7005,42.95939,2023-10-06 09:48:01,42181141-adf9-2b5d-deea-18a2a9234a11,9
1637,1040,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9558,2023-10-06 09:48:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
1638,1041,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.9558,2023-10-06 09:48:18,42181141-adf9-2b5d-deea-18a2a9234a11,9
1639,1042,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.9558,2023-10-06 09:48:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
1640,1043,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95585,2023-10-06 11:04:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
1641,1044,42181141-adf9-2b5d-deea-18a2a9234a11,16.71444,42.95588,2023-10-06 11:04:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
1642,1045,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95586,2023-10-06 11:04:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
1643,1046,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95588,2023-10-06 11:20:40,42181141-adf9-2b5d-deea-18a2a9234a11,9
1644,1047,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95589,2023-10-06 11:20:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
1645,1048,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95587,2023-10-06 11:20:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1646,1049,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.9558,2023-10-06 11:21:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
1647,1050,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95583,2023-10-06 11:21:08,42181141-adf9-2b5d-deea-18a2a9234a11,9
1648,1051,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.95586,2023-10-06 11:43:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
1649,1052,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.95585,2023-10-06 11:43:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
1650,1053,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.95581,2023-10-06 11:43:11,42181141-adf9-2b5d-deea-18a2a9234a11,9
1651,1054,42181141-adf9-2b5d-deea-18a2a9234a11,16.71461,42.95571,2023-10-06 12:55:32,42181141-adf9-2b5d-deea-18a2a9234a11,9
1652,1055,42181141-adf9-2b5d-deea-18a2a9234a11,16.71466,42.95576,2023-10-06 12:55:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
1653,1056,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95581,2023-10-06 12:56:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
1654,1057,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95583,2023-10-06 12:56:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
1655,1058,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95583,2023-10-06 12:56:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
1656,1059,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.9557,2023-10-06 13:08:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
1657,1060,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95578,2023-10-06 13:08:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
1658,1061,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.95573,2023-10-06 13:08:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
1659,1062,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.95582,2023-10-06 13:11:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
1660,1063,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95587,2023-10-06 13:11:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
1661,1064,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95586,2023-10-06 13:25:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
1662,1065,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95586,2023-10-06 13:25:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
1663,1066,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95588,2023-10-06 13:25:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
1664,1067,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95566,2023-10-06 13:26:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
1665,1068,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95563,2023-10-06 13:26:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
1666,1069,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95567,2023-10-06 13:26:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
1667,1070,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95583,2023-10-06 13:57:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
1668,1071,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95586,2023-10-06 13:57:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
1669,1072,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95589,2023-10-06 13:57:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
1670,1073,42181141-adf9-2b5d-deea-18a2a9234a11,16.71365,42.95781,2023-10-06 15:32:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
1671,1074,42181141-adf9-2b5d-deea-18a2a9234a11,16.71361,42.95781,2023-10-06 15:32:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
1672,1075,42181141-adf9-2b5d-deea-18a2a9234a11,16.71362,42.95788,2023-10-06 15:32:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
1673,1076,42181141-adf9-2b5d-deea-18a2a9234a11,16.71427,42.95572,2023-10-06 15:56:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
1674,1077,42181141-adf9-2b5d-deea-18a2a9234a11,16.7142,42.95575,2023-10-06 15:56:47,42181141-adf9-2b5d-deea-18a2a9234a11,9
