,Device_ID_geo,Latitude,Longitude,Timestamp,Location_Name,Service_Provider_ID,HourOfDay,Date,Cluster,Location
252,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920977,35.4920896,2023-10-12 19:10:36,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-12,0,"(33.89214149, 35.49206128)"
258,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920719,35.4919625,2023-10-12 19:51:47,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-12,0,"(33.89214149, 35.49206128)"
259,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920719,35.4919625,2023-10-12 19:58:47,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-12,0,"(33.89214149, 35.49206128)"
260,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920719,35.4919625,2023-10-12 20:06:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
261,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921942,35.4920966,2023-10-12 20:28:40,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
262,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921942,35.4920966,2023-10-12 20:35:24,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
263,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921942,35.4920966,2023-10-12 20:41:24,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
264,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921942,35.4920966,2023-10-12 20:47:30,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
265,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921957,35.4920989,2023-10-12 20:56:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-12,0,"(33.89214149, 35.49206128)"
266,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921957,35.4920989,2023-10-12 21:08:51,b799f49f-81b1-491b-ab99-9092bc8c7325,8,21,2023-10-12,0,"(33.89214149, 35.49206128)"
267,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921957,35.4920989,2023-10-12 21:14:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,21,2023-10-12,0,"(33.89214149, 35.49206128)"
268,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.492099,2023-10-13 01:30:55,b799f49f-81b1-491b-ab99-9092bc8c7325,8,1,2023-10-13,0,"(33.89214149, 35.49206128)"
269,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922059,35.492096,2023-10-13 03:01:04,b799f49f-81b1-491b-ab99-9092bc8c7325,8,3,2023-10-13,0,"(33.89214149, 35.49206128)"
270,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921968,35.4920926,2023-10-13 04:30:55,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
271,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921968,35.4920926,2023-10-13 04:30:56,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
272,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921928,35.4920965,2023-10-13 04:38:05,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
273,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920988,2023-10-13 04:45:30,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
274,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921992,35.4920957,2023-10-13 04:53:02,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
275,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921992,35.4920957,2023-10-13 04:59:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,4,2023-10-13,0,"(33.89214149, 35.49206128)"
276,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921992,35.4920957,2023-10-13 05:06:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
277,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921992,35.4920957,2023-10-13 05:13:02,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
278,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921992,35.4920957,2023-10-13 05:19:49,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
279,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922086,35.4920964,2023-10-13 05:25:31,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
280,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922076,35.4920916,2023-10-13 05:32:17,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
281,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921689,35.492002,2023-10-13 05:39:03,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
283,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921086,35.4919785,2023-10-13 05:50:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
284,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921784,35.4919895,2023-10-13 05:50:27,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
285,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921784,35.4919895,2023-10-13 05:56:29,b799f49f-81b1-491b-ab99-9092bc8c7325,8,5,2023-10-13,0,"(33.89214149, 35.49206128)"
286,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921784,35.4919895,2023-10-13 06:01:41,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
287,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921784,35.4919895,2023-10-13 06:10:38,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
288,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921784,35.4919895,2023-10-13 06:16:08,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
289,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892112,35.4920101,2023-10-13 06:26:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
290,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892112,35.4920101,2023-10-13 06:32:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
291,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892112,35.4920101,2023-10-13 06:39:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
292,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892112,35.4920101,2023-10-13 06:44:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
293,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892112,35.4920101,2023-10-13 06:50:43,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
294,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921657,35.4920757,2023-10-13 06:56:34,b799f49f-81b1-491b-ab99-9092bc8c7325,8,6,2023-10-13,0,"(33.89214149, 35.49206128)"
295,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921657,35.4920757,2023-10-13 07:03:05,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
296,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922564,35.4920622,2023-10-13 07:13:00,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
297,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922564,35.4920622,2023-10-13 07:13:06,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
298,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920208,35.491977,2023-10-13 07:22:19,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
299,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920208,35.491977,2023-10-13 07:26:56,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
300,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920208,35.491977,2023-10-13 07:34:22,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
301,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920208,35.491977,2023-10-13 07:45:42,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
302,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920208,35.491977,2023-10-13 07:52:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
303,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921996,35.492096,2023-10-13 07:59:45,b799f49f-81b1-491b-ab99-9092bc8c7325,8,7,2023-10-13,0,"(33.89214149, 35.49206128)"
304,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921996,35.492096,2023-10-13 08:08:49,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
305,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921996,35.492096,2023-10-13 08:15:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
306,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921996,35.492096,2023-10-13 08:21:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
307,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:27:31,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
308,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:33:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
309,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:34:19,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
310,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:40:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
311,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:46:28,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
312,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921186,35.4921777,2023-10-13 08:54:16,b799f49f-81b1-491b-ab99-9092bc8c7325,8,8,2023-10-13,0,"(33.89214149, 35.49206128)"
313,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:01:06,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
314,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:10:38,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
315,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:16:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
316,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:21:52,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
317,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:28:10,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
318,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:34:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
319,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:40:38,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
320,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:45:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
321,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:51:57,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
322,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921125,35.4921574,2023-10-13 09:52:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,9,2023-10-13,0,"(33.89214149, 35.49206128)"
334,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921161,35.4920986,2023-10-13 11:04:30,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
339,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921919,35.4920915,2023-10-13 11:28:47,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
340,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921966,35.4920944,2023-10-13 11:33:33,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
341,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921966,35.4920944,2023-10-13 11:39:53,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
342,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921966,35.4920944,2023-10-13 11:45:02,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
343,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921966,35.4920944,2023-10-13 11:51:38,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
344,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921966,35.4920944,2023-10-13 11:57:22,b799f49f-81b1-491b-ab99-9092bc8c7325,8,11,2023-10-13,0,"(33.89214149, 35.49206128)"
345,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892117,35.4920245,2023-10-13 12:01:45,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
346,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921961,35.4921881,2023-10-13 12:06:46,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
347,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:13:17,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
348,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:18:18,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
349,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:24:17,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
350,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:32:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
351,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:38:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
352,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:39:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
353,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:45:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
354,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:51:15,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
355,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922099,35.4921062,2023-10-13 12:56:55,b799f49f-81b1-491b-ab99-9092bc8c7325,8,12,2023-10-13,0,"(33.89214149, 35.49206128)"
356,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892196,35.4920285,2023-10-13 13:03:06,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
357,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892141,35.4920668,2023-10-13 13:10:32,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
358,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892141,35.4920668,2023-10-13 13:16:01,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
359,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892141,35.4920668,2023-10-13 13:22:57,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
360,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892141,35.4920668,2023-10-13 13:29:49,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
361,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892141,35.4920668,2023-10-13 13:35:59,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
362,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921945,35.4921566,2023-10-13 13:43:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
363,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921945,35.4921566,2023-10-13 13:50:38,b799f49f-81b1-491b-ab99-9092bc8c7325,8,13,2023-10-13,0,"(33.89214149, 35.49206128)"
366,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8922,35.4920111,2023-10-13 14:11:03,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
367,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892207,35.4920164,2023-10-13 14:17:44,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
368,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920966,2023-10-13 14:20:58,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
369,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920966,2023-10-13 14:27:10,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
370,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920966,2023-10-13 14:33:01,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
371,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920966,2023-10-13 14:39:26,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
372,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921916,35.4920966,2023-10-13 14:48:44,b799f49f-81b1-491b-ab99-9092bc8c7325,8,14,2023-10-13,0,"(33.89214149, 35.49206128)"
400,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921691,35.4920748,2023-10-13 17:32:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,17,2023-10-13,0,"(33.89214149, 35.49206128)"
401,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921278,35.4920696,2023-10-13 17:39:29,b799f49f-81b1-491b-ab99-9092bc8c7325,8,17,2023-10-13,0,"(33.89214149, 35.49206128)"
402,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921278,35.4920696,2023-10-13 17:47:35,b799f49f-81b1-491b-ab99-9092bc8c7325,8,17,2023-10-13,0,"(33.89214149, 35.49206128)"
403,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921278,35.4920696,2023-10-13 17:52:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,17,2023-10-13,0,"(33.89214149, 35.49206128)"
404,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921278,35.4920696,2023-10-13 18:00:47,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
405,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920741,35.4919497,2023-10-13 18:07:10,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
409,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8919947,35.492007,2023-10-13 18:26:52,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
410,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8919947,35.492007,2023-10-13 18:33:12,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
411,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8919947,35.492007,2023-10-13 18:39:44,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
412,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8919947,35.492007,2023-10-13 18:45:54,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
413,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892066,35.4918967,2023-10-13 18:55:24,b799f49f-81b1-491b-ab99-9092bc8c7325,8,18,2023-10-13,0,"(33.89214149, 35.49206128)"
414,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892066,35.4918967,2023-10-13 19:01:14,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
415,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892066,35.4918967,2023-10-13 19:06:54,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
416,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892066,35.4918967,2023-10-13 19:13:14,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
417,b799f49f-81b1-491b-ab99-9092bc8c7325,33.892066,35.4918967,2023-10-13 19:18:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
418,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920054,35.4919776,2023-10-13 19:25:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
419,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920054,35.4919776,2023-10-13 19:31:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
420,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920054,35.4919776,2023-10-13 19:31:24,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
421,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920054,35.4919776,2023-10-13 19:37:46,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
422,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920054,35.4919776,2023-10-13 19:45:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
423,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921542,35.4919818,2023-10-13 19:50:21,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
424,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921542,35.4919818,2023-10-13 19:58:44,b799f49f-81b1-491b-ab99-9092bc8c7325,8,19,2023-10-13,0,"(33.89214149, 35.49206128)"
425,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921542,35.4919818,2023-10-13 20:05:25,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
426,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8921542,35.4919818,2023-10-13 20:14:50,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
427,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:20:29,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
428,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:27:41,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
429,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:36:23,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
430,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:44:37,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
431,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:50:17,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
432,b799f49f-81b1-491b-ab99-9092bc8c7325,33.8920667,35.4919852,2023-10-13 20:50:18,b799f49f-81b1-491b-ab99-9092bc8c7325,8,20,2023-10-13,0,"(33.89214149, 35.49206128)"
