device_id,service_provider_id,usage_timeframe,country_alpha2,country_alpha3,country_code,data_category,day_no,device_carrier_name,device_hit_count,device_manufacturer_brand,device_model,hour_no,insertion_date,ip_d,location_accuracy,location_altitude,location_cou_code_num,location_density,location_latitude,location_longitude,location_main_data_id,location_name,month_no,region_code,source_file_id,subregion_code,usage_date,usage_timeline,year_no
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650720000,LB,,422,,15,,,,,14,,,,,,,33.89034249,35.55809425,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650732000,LB,,422,,15,,,,,14,,,,,,,33.89029278,35.55812234,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650773000,LB,,422,,15,,,,,14,,,,,,,33.8902603,35.55815771,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650782000,LB,,422,,15,,,,,14,,,,,,,33.89030347,35.5582078,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650797000,LB,,422,,15,,,,,14,,,,,,,33.89031592,35.55809846,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650804000,LB,,422,,15,,,,,14,,,,,,,33.89030251,35.5581432,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650897000,LB,,422,,15,,,,,14,,,,,,,33.89027209,35.55810482,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650947000,LB,,422,,15,,,,,14,,,,,,,33.89029736,35.55814175,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650948000,LB,,422,,15,,,,,14,,,,,,,33.89031947,35.55815509,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650979000,LB,,422,,15,,,,,14,,,,,,,33.89036056,35.5581147,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650988000,LB,,422,,15,,,,,14,,,,,,,33.89034355,35.55806797,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650992000,LB,,422,,15,,,,,14,,,,,,,33.89034143,35.55815628,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651037000,LB,,422,,15,,,,,14,,,,,,,33.89024338,35.55816671,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651042000,LB,,422,,15,,,,,14,,,,,,,33.8903247,35.55816084,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651043000,LB,,422,,15,,,,,14,,,,,,,33.89030653,35.55815084,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651045000,LB,,422,,15,,,,,14,,,,,,,33.89029484,35.55817334,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651130000,LB,,422,,15,,,,,14,,,,,,,33.89030446,35.55812709,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651178000,LB,,422,,15,,,,,14,,,,,,,33.89031751,35.55815859,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651184000,LB,,422,,15,,,,,14,,,,,,,33.89029607,35.55819328,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651187000,LB,,422,,15,,,,,14,,,,,,,33.89033856,35.55809886,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651191000,LB,,422,,15,,,,,14,,,,,,,33.89032508,35.5581223,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651229000,LB,,422,,15,,,,,14,,,,,,,33.89033971,35.55811657,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651273000,LB,,422,,15,,,,,14,,,,,,,33.89027856,35.5581307,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651281000,LB,,422,,15,,,,,14,,,,,,,33.89031053,35.55818122,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651349000,LB,,422,,15,,,,,14,,,,,,,33.89025593,35.55821648,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651388000,LB,,422,,15,,,,,14,,,,,,,33.89030918,35.55811224,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651469000,LB,,422,,15,,,,,14,,,,,,,33.89032547,35.55806559,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651552000,LB,,422,,15,,,,,14,,,,,,,33.89032022,35.55815896,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651639000,LB,,422,,15,,,,,14,,,,,,,33.890354,35.55819796,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651670000,LB,,422,,15,,,,,14,,,,,,,33.89034028,35.55816294,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651697000,LB,,422,,15,,,,,14,,,,,,,33.89037833,35.55813772,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651770000,LB,,422,,15,,,,,14,,,,,,,33.89030901,35.55817639,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651790000,LB,,422,,15,,,,,14,,,,,,,33.89032689,35.55808553,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651859000,LB,,422,,15,,,,,14,,,,,,,33.89033238,35.55811856,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651866000,LB,,422,,15,,,,,14,,,,,,,33.89035012,35.5581188,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702651915000,LB,,422,,15,,,,,14,,,,,,,33.8903293,35.55819237,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652014000,LB,,422,,15,,,,,14,,,,,,,33.89038184,35.55815688,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652075000,LB,,422,,15,,,,,14,,,,,,,33.89031881,35.55808141,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652099000,LB,,422,,15,,,,,14,,,,,,,33.89035355,35.55812664,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652135000,LB,,422,,15,,,,,14,,,,,,,33.89035676,35.55819927,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652154000,LB,,422,,15,,,,,14,,,,,,,33.8903558,35.55807725,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652184000,LB,,422,,15,,,,,14,,,,,,,33.89032745,35.5580745,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652191000,LB,,422,,15,,,,,14,,,,,,,33.89029619,35.55817243,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652205000,LB,,422,,15,,,,,14,,,,,,,33.89025792,35.55813166,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652207000,LB,,422,,15,,,,,14,,,,,,,33.8902844,35.55812905,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652226000,LB,,422,,15,,,,,14,,,,,,,33.89035388,35.55815048,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652234000,LB,,422,,15,,,,,14,,,,,,,33.89023902,35.5581301,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652264000,LB,,422,,15,,,,,14,,,,,,,33.89032842,35.55813951,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652268000,LB,,422,,15,,,,,14,,,,,,,33.89030115,35.55821102,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652307000,LB,,422,,15,,,,,14,,,,,,,33.8902463,35.55816961,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652308000,LB,,422,,15,,,,,14,,,,,,,33.89035152,35.5580937,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652357000,LB,,422,,15,,,,,14,,,,,,,33.89028046,35.55823094,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652361000,LB,,422,,15,,,,,14,,,,,,,33.89036017,35.5581108,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652419000,LB,,422,,15,,,,,15,,,,,,,33.89037116,35.55814769,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652425000,LB,,422,,15,,,,,15,,,,,,,33.8903272,35.55813233,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652435000,LB,,422,,15,,,,,15,,,,,,,33.89033775,35.55812723,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652442000,LB,,422,,15,,,,,15,,,,,,,33.89033766,35.55811413,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652443000,LB,,422,,15,,,,,15,,,,,,,33.89032415,35.55817084,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652478000,LB,,422,,15,,,,,15,,,,,,,33.89036706,35.55808476,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652526000,LB,,422,,15,,,,,15,,,,,,,33.89026231,35.55820519,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652627000,LB,,422,,15,,,,,15,,,,,,,33.89036189,35.55811479,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652645000,LB,,422,,15,,,,,15,,,,,,,33.89034602,35.55812353,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652650000,LB,,422,,15,,,,,15,,,,,,,33.89035245,35.55815889,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652704000,LB,,422,,15,,,,,15,,,,,,,33.89030088,35.55819254,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652832000,LB,,422,,15,,,,,15,,,,,,,33.89032944,35.55812564,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652838000,LB,,422,,15,,,,,15,,,,,,,33.89036368,35.55816414,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652866000,LB,,422,,15,,,,,15,,,,,,,33.89030673,35.5581234,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652935000,LB,,422,,15,,,,,15,,,,,,,33.89030897,35.55810802,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652970000,LB,,422,,15,,,,,15,,,,,,,33.89034202,35.55812644,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702652975000,LB,,422,,15,,,,,15,,,,,,,33.89028165,35.55812513,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653056000,LB,,422,,15,,,,,15,,,,,,,33.89037378,35.55813102,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653057000,LB,,422,,15,,,,,15,,,,,,,33.89027179,35.5580722,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653077000,LB,,422,,15,,,,,15,,,,,,,33.89029264,35.55818388,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653083000,LB,,422,,15,,,,,15,,,,,,,33.89034835,35.55817476,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653126000,LB,,422,,15,,,,,15,,,,,,,33.89032691,35.55818361,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653128000,LB,,422,,15,,,,,15,,,,,,,33.89034693,35.55817993,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653157000,LB,,422,,15,,,,,15,,,,,,,33.89033762,35.55807233,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653200000,LB,,422,,15,,,,,15,,,,,,,33.89024202,35.55817603,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653222000,LB,,422,,15,,,,,15,,,,,,,33.89033264,35.55821478,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653242000,LB,,422,,15,,,,,15,,,,,,,33.89031041,35.55820097,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653267000,LB,,422,,15,,,,,15,,,,,,,33.89027995,35.55814582,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653271000,LB,,422,,15,,,,,15,,,,,,,33.89036576,35.55822185,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653281000,LB,,422,,15,,,,,15,,,,,,,33.89033831,35.55818094,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653291000,LB,,422,,15,,,,,15,,,,,,,33.89033276,35.55811249,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653301000,LB,,422,,15,,,,,15,,,,,,,33.89032223,35.55814498,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653377000,LB,,422,,15,,,,,15,,,,,,,33.8903304,35.55817822,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653400000,LB,,422,,15,,,,,15,,,,,,,33.89034108,35.55820551,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653453000,LB,,422,,15,,,,,15,,,,,,,33.89576144,35.56245499,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653455000,LB,,422,,15,,,,,15,,,,,,,33.8957979,35.56253816,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653457000,LB,,422,,15,,,,,15,,,,,,,33.89582776,35.5626155,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653459000,LB,,422,,15,,,,,15,,,,,,,33.89585319,35.56270007,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653461000,LB,,422,,15,,,,,15,,,,,,,33.89587837,35.56279366,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653463000,LB,,422,,15,,,,,15,,,,,,,33.89590069,35.56288648,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653465000,LB,,422,,15,,,,,15,,,,,,,33.8959202,35.56297038,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653467000,LB,,422,,15,,,,,15,,,,,,,33.89593862,35.56305411,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653469000,LB,,422,,15,,,,,15,,,,,,,33.8959572,35.56313603,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653471000,LB,,422,,15,,,,,15,,,,,,,33.89597098,35.56321182,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653473000,LB,,422,,15,,,,,15,,,,,,,33.89598033,35.56326919,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653475000,LB,,422,,15,,,,,15,,,,,,,33.89599019,35.56332484,,24ff6be5-6e16-473f-93ae-1062bf8e2180,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702653476000,LB,,422,,15,,,,,15,,,,,,,33.89025079,35.55812994,,Radio olive azKwkspVqK,12,142,,145,,,2023
