device_id,location_latitude,location_longitude,usage_timeframe,location_name,service_provider_id,grid
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34127,2023-10-02 04:45:04,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34126,2023-10-02 04:51:49,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265601,51.3412208,2023-10-02 05:03:22,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,2023-10-02 05:03:41,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34119,2023-10-02 05:40:23,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,2023-10-02 06:14:49,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34119,2023-10-02 06:26:45,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34124,2023-10-02 06:34:49,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,2023-10-02 06:40:55,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34122,2023-10-02 06:41:06,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,2023-10-02 06:47:15,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34127,2023-10-02 06:59:16,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34119,2023-10-02 07:17:42,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34122,2023-10-02 07:23:43,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34124,2023-10-02 07:40:03,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34119,2023-10-02 07:47:03,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34119,2023-10-02 07:52:06,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34118,2023-10-02 07:58:54,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,2023-10-02 08:03:55,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34119,2023-10-02 08:19:44,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34124,2023-10-02 08:27:34,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34127,2023-10-02 08:40:14,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.3412,2023-10-02 08:44:40,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34126,2023-10-02 08:51:11,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34124,2023-10-02 08:57:32,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34125,2023-10-02 09:08:30,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34122,2023-10-02 09:25:22,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,2023-10-02 09:25:23,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34121,2023-10-02 09:30:52,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34117,2023-10-02 09:36:39,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265605,51.3412206,2023-10-02 09:37:08,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34125,2023-10-02 10:00:00,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34118,2023-10-02 10:11:32,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34125,2023-10-02 10:28:27,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34123,2023-10-02 10:40:05,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,2023-10-02 10:44:57,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34124,2023-10-02 10:51:25,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34127,2023-10-02 11:02:00,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34126,2023-10-02 11:09:13,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265546,51.3412261,2023-10-02 11:19:47,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34125,2023-10-02 11:24:57,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34127,2023-10-02 11:37:16,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265559,51.341226,2023-10-02 11:54:15,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,2023-10-02 11:54:19,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34123,2023-10-02 11:59:57,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,2023-10-02 12:05:35,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34121,2023-10-02 12:06:16,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34123,2023-10-02 12:10:49,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412261,2023-10-02 12:17:05,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34126,2023-10-02 12:21:34,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34124,2023-10-02 12:28:47,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265564,51.3412262,2023-10-02 12:28:53,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34124,2023-10-02 12:34:27,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.3412,2023-10-02 12:39:18,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34123,2023-10-02 12:51:20,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34124,2023-10-02 12:56:48,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,2023-10-02 13:01:46,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265565,51.3412265,2023-10-02 13:01:47,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34118,2023-10-02 13:07:35,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,2023-10-02 13:13:49,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34118,2023-10-02 13:20:05,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34123,2023-10-02 13:31:39,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.126556,51.3412266,2023-10-02 13:54:15,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34122,2023-10-02 13:59:56,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34126,2023-10-02 14:05:45,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265544,51.3412262,2023-10-02 14:06:03,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34128,2023-10-02 14:18:33,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,2023-10-02 14:23:50,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34122,2023-10-02 14:35:35,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34122,2023-10-02 14:41:18,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34121,2023-10-02 14:46:53,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34126,2023-10-02 14:51:51,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34119,2023-10-02 15:03:57,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34127,2023-10-02 15:09:23,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,2023-10-02 15:15:42,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34121,2023-10-02 15:26:59,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265545,51.3412266,2023-10-02 16:03:18,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34118,2023-10-02 16:08:45,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265606,51.3412202,2023-10-02 16:15:32,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34122,2023-10-02 16:15:45,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.3412,2023-10-02 16:21:25,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.3412,2023-10-02 16:31:01,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34121,2023-10-02 16:36:22,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34123,2023-10-02 16:42:05,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34118,2023-10-02 16:46:20,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34126,2023-10-02 16:59:32,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34126,2023-10-02 17:04:37,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,2023-10-02 17:22:19,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34122,2023-10-02 17:32:50,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34124,2023-10-02 17:38:29,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34126,2023-10-02 17:51:07,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34125,2023-10-02 18:03:52,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34127,2023-10-02 18:11:01,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34125,2023-10-02 18:19:11,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34119,2023-10-02 18:30:56,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265,51.34125,2023-10-02 18:37:43,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,2023-10-02 18:45:26,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34118,2023-10-02 18:58:07,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34128,2023-10-02 19:21:33,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.3412,2023-10-02 19:26:30,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34126,2023-10-02 19:34:23,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34121,2023-10-02 19:40:45,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34127,2023-10-02 19:47:48,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,2023-10-02 19:52:19,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34125,2023-10-02 19:57:42,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34125,2023-10-02 20:04:08,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34121,2023-10-02 20:10:50,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34123,2023-10-02 20:28:50,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,2023-10-02 20:35:50,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,2023-10-02 20:55:57,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.3412,2023-10-02 21:16:20,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265548,51.3412268,2023-10-02 21:20:26,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.3412,2023-10-02 21:27:34,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34123,2023-10-02 21:32:41,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34118,2023-10-02 21:38:46,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34125,2023-10-02 21:44:39,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34124,2023-10-02 21:58:21,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265544,51.3412266,2023-10-02 22:04:12,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34122,2023-10-02 22:08:56,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,2023-10-02 23:18:33,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34121,2023-10-03 07:04:06,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34126,2023-10-03 12:18:06,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265561,51.3412268,2023-10-04 22:41:11,e25d599e-c5c8-4e40-a810-880aaee58b88,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126444,51.341286,2023-10-01 00:13:24,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12647,51.34122,2023-10-01 00:30:20,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12642,51.34123,2023-10-01 00:30:21,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12644,51.341286,2023-10-01 02:48:10,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.1265,51.34129,2023-10-01 13:48:18,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126418,51.341206,2023-10-01 14:36:58,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12639,51.34123,2023-10-01 14:37:14,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126412,51.341284,2023-10-01 15:13:59,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126464,51.341209,2023-10-01 16:05:58,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126574,51.341192,2023-10-01 16:47:54,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126407,51.341289,2023-10-01 17:32:21,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.126306,51.341271,2023-10-01 17:46:22,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12652,51.34132,2023-10-01 17:46:26,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12633,51.34117,2023-10-01 18:06:26,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12645,51.34128,2023-10-01 19:13:21,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.1265,51.34128,2023-10-01 21:41:08,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12643,51.34133,2023-10-01 22:42:35,8ca7b12c2b3bcc671de86d90f875c753ee2fbdf8802960a7da900b860a01eb99,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12636,51.34122,2023-10-02 00:42:39,9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,9,"25.126385949680756,51.34117277654894"
9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,25.12643,51.3413,2023-10-02 02:43:19,9DAA99FE-AC5E-4E77-AD50-A0C7323192F3,9,"25.126385949680756,51.34117277654894"
