Unnamed: 0.1,device_id_x,location_latitude_x,location_longitude_x,usage_timeframe,location_name_x,service_provider_id_x,latitude_grid_x,longitude_grid_x,grid_x,provinance_x,country_x,city_x,lat_long_x,device_id_y,location_latitude_y,location_longitude_y,location_name_y,service_provider_id_y,latitude_grid_y,longitude_grid_y,grid_y,provinance_y,country_y,city_y,lat_long_y
213,e25d599e-c5c8-4e40-a810-880aaee58b88,25.70545,47.69927,1696483532000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.70563604463979,47.69921500182951,"25.70563604463979,47.69921500182951",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.70545,47.69927,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.70563604463979,47.69921500182951,"25.70563604463979,47.69921500182951",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']"
214,e25d599e-c5c8-4e40-a810-880aaee58b88,25.06186,46.95951,1696484218000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.061723370774324,46.95925652845597,"25.061723370774324,46.959256528455974",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.06186,46.95951,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.061723370774324,46.95925652845597,"25.061723370774324,46.959256528455974",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']"
215,e25d599e-c5c8-4e40-a810-880aaee58b88,25.06192,46.95952,1696484511000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.061723370774324,46.95925652845597,"25.061723370774324,46.959256528455974",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.06192,46.95952,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.061723370774324,46.95925652845597,"25.061723370774324,46.959256528455974",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']"
216,e25d599e-c5c8-4e40-a810-880aaee58b88,25.06182,46.95953,1696485203000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.061723370774324,46.95979703866296,"25.061723370774324,46.95979703866296",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.06182,46.95953,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.061723370774324,46.95979703866296,"25.061723370774324,46.95979703866296",Ar Riyad,SA,Riyadh,"['24.68773', '46.72185']"
217,e25d599e-c5c8-4e40-a810-880aaee58b88,24.92887,42.74596,1696485633000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.928780726029625,42.74597946494485,"24.928780726029625,42.74597946494485",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.92887,42.74596,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.928780726029625,42.74597946494485,"24.928780726029625,42.74597946494485",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
218,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51079,1696486397000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51079,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
219,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51076,1696486742000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51076,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
220,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51074,1696486756000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51074,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
221,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78204,41.51073,1696487347000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78204,41.51073,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
222,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78201,41.51072,1696487665000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78201,41.51072,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
223,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51079,1696488122000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51079,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
224,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51075,1696488497000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51075,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
225,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51077,1696489089000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51077,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
226,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78207,41.51073,1696489382000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78207,41.51073,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
227,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78208,41.51077,1696489848000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78208,41.51077,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
228,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51081,1696490130000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51081,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
229,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78206,41.51076,1696490754000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78206,41.51076,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
230,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51076,1696491448000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78205,41.51076,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
231,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51077,1696492398000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78203,41.51077,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
232,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78211,41.51074,1696493106000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78211,41.51074,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
233,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51078,1696493456000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78209,41.51078,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.78227250529057,41.51091364196565,"24.782272505290575,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
234,e25d599e-c5c8-4e40-a810-880aaee58b88,24.78204,41.51074,1696493797000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']",e25d599e-c5c8-4e40-a810-880aaee58b88,24.78204,41.51074,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,24.781820319424096,41.51091364196565,"24.781820319424096,41.510913641965644",Ar Riyad,SA,`Afif,"['23.9065', '42.91724']"
235,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34118,1696510809000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34118,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
8,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34122,1696124090000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265565,51.3412255,b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
13,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,1696130072000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265566,51.3412267,b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
21,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,1696145731000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265562,51.3412266,b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
28,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265561,51.3412268,1696155873000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412268,b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
50,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.3412,1696195165000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.126556,51.3412269,b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
54,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34117,1696205932000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265601,51.3412208,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
62,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12907,51.3342,1696211618000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12909906487963,51.33414614385803,"25.12909906487963,51.33414614385803",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1290756,51.3341678,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12909906487963,51.33414614385803,"25.12909906487963,51.33414614385803",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
68,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,1696214496000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
69,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34121,1696214630000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
70,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,1696214878000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
71,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,1696215576000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
75,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.3412,1696218060000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265569,51.3412265,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
80,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34121,1696219869000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265601,51.3412208,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
85,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265601,51.3412208,1696223002000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265601,51.3412208,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
86,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34123,1696223021000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265601,51.3412208,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
89,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12723,51.34175,1696224307000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12729032141372,51.341713286755926,"25.127290321413714,51.341713286755926",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1272675,51.3417599,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12729032141372,51.341713286755926,"25.127290321413714,51.341713286755926",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
90,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1273,51.3418,1696224533000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12729032141372,51.341713286755926,"25.127290321413714,51.341713286755926",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1272675,51.3417599,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12729032141372,51.341713286755926,"25.127290321413714,51.341713286755926",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
94,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34119,1696228005000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265566,51.3412267,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
98,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,1696229235000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265562,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
102,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34124,1696232403000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.126554,51.3412268,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
103,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34119,1696232823000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265564,51.3412265,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
106,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,1696233835000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265605,51.3412206,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
107,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34119,1696234784000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265606,51.3412202,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
113,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34125,1696237710000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265556,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
120,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34118,1696241492000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265605,51.3412206,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
124,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34124,1696243885000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e59a971e-b9b4-4e80-a430-440ddee94c44,25.1265561,51.3412266,e59a971e-b9b4-4e80-a430-440ddee94c44,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
