Unnamed: 0,device_id,location_latitude,location_longitude,usage_timeframe,location_name,service_provider_id,latitude_grid,longitude_grid,grid,provinance,country,city,lat_long,date
32,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126414,51.341206,1696290966000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
33,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34121,1696118874000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
34,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412262,1696120732000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
35,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34121,1696121048000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
36,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265564,51.3412264,1696121732000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
37,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34118,1696122032000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
38,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265564,51.3412264,1696122062000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
39,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34126,1696122838000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
40,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412262,1696123084000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
41,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34122,1696124090000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
